GENEID	SYMBOL	type
ENSG00000130294	KIF1A	ensg
ENSG00000130299	GTPBP3	ensg
ENSG00000130300	PLVAP	ensg
ENSG00000130303	BST2	ensg
ENSG00000130304	SLC27A1	ensg
ENSG00000130305	NSUN5	ensg
ENSG00000130307	USHBP1	ensg
ENSG00000130309	COLGALT1	ensg
ENSG00000130311	DDA1	ensg
ENSG00000130312	MRPL34	ensg
ENSG00000130313	PGLS	ensg
ENSG00000130332	LSM7	ensg
ENSG00000130338	TULP4	ensg
ENSG00000130340	SNX9	ensg
ENSG00000130347	RTN4IP1	ensg
ENSG00000130348	QRSL1	ensg
ENSG00000130349	C6orf203	ensg
ENSG00000130363	RSPH3	ensg
ENSG00000130368	MAS1	ensg
ENSG00000130377	ACSBG2	ensg
ENSG00000130382	MLLT1	ensg
ENSG00000130383	FUT5	ensg
ENSG00000130385	BMP15	ensg
ENSG00000130396	MLLT4	ensg
ENSG00000130402	ACTN4	ensg
ENSG00000130413	STK33	ensg
ENSG00000130414	NDUFA10	ensg
ENSG00000130427	EPO	ensg
ENSG00000130429	ARPC1B	ensg
ENSG00000130433	CACNG6	ensg
ENSG00000130449	ZSWIM6	ensg
ENSG00000130475	FCHO1	ensg
ENSG00000130477	UNC13A	ensg
ENSG00000130479	MAP1S	ensg
ENSG00000130487	KLHDC7B	ensg
ENSG00000130489	SCO2	ensg
ENSG00000130508	PXDN	ensg
ENSG00000130511	SSBP4	ensg
ENSG00000130513	GDF15	ensg
ENSG00000130517	PGPEP1	ensg
ENSG00000130518	KIAA1683	ensg
ENSG00000130520	LSM4	ensg
ENSG00000130522	JUND	ensg
ENSG00000130528	HRC	ensg
ENSG00000130529	TRPM4	ensg
ENSG00000130538	OR11H1	ensg
ENSG00000130540	SULT4A1	ensg
ENSG00000130544	ZNF557	ensg
ENSG00000130545	CRB3	ensg
ENSG00000130558	OLFM1	ensg
ENSG00000130559	CAMSAP1	ensg
ENSG00000130560	UBAC1	ensg
ENSG00000130561	SAG	ensg
ENSG00000130584	ZBTB46	ensg
ENSG00000130589	HELZ2	ensg
ENSG00000130590	SAMD10	ensg
ENSG00000130592	LSP1	ensg
ENSG00000130595	TNNT3	ensg
ENSG00000130598	TNNI2	ensg
ENSG00000130635	COL5A1	ensg
ENSG00000130638	ATXN10	ensg
ENSG00000130640	TUBGCP2	ensg
ENSG00000130643	CALY	ensg
ENSG00000130649	CYP2E1	ensg
ENSG00000130653	PNPLA7	ensg
ENSG00000130656	HBZ	ensg
ENSG00000130669	PAK4	ensg
ENSG00000130675	MNX1	ensg
ENSG00000130684	ZNF337	ensg
ENSG00000130695	CEP85	ensg
ENSG00000130699	TAF4	ensg
ENSG00000130700	GATA5	ensg
ENSG00000130701	RBBP8NL	ensg
ENSG00000130702	LAMA5	ensg
ENSG00000130703	OSBPL2	ensg
ENSG00000130706	ADRM1	ensg
ENSG00000130707	ASS1	ensg
ENSG00000130711	PRDM12	ensg
ENSG00000130713	EXOSC2	ensg
ENSG00000130714	POMT1	ensg
ENSG00000130717	UCK1	ensg
ENSG00000130720	FIBCD1	ensg
ENSG00000130723	PRRC2B	ensg
ENSG00000130724	CHMP2A	ensg
ENSG00000130725	UBE2M	ensg
ENSG00000130726	TRIM28	ensg
ENSG00000130731	C16orf13	ensg
ENSG00000130733	YIPF2	ensg
ENSG00000130734	ATG4D	ensg
ENSG00000130741	EIF2S3	ensg
ENSG00000130748	TMEM160	ensg
ENSG00000130749	ZC3H4	ensg
ENSG00000130751	NPAS1	ensg
ENSG00000130755	GMFG	ensg
ENSG00000130758	MAP3K10	ensg
ENSG00000130762	ARHGEF16	ensg
ENSG00000130764	LRRC47	ensg
ENSG00000130766	SESN2	ensg
ENSG00000130768	SMPDL3B	ensg
ENSG00000130770	ATPIF1	ensg
ENSG00000130772	MED18	ensg
ENSG00000130775	THEMIS2	ensg
ENSG00000130779	CLIP1	ensg
ENSG00000130783	CCDC62	ensg
ENSG00000130787	HIP1R	ensg
ENSG00000130803	ZNF317	ensg
ENSG00000130810	PPAN	ensg
ENSG00000130811	EIF3G	ensg
ENSG00000130812	ANGPTL6	ensg
ENSG00000130813	C19orf66	ensg
ENSG00000130816	DNMT1	ensg
ENSG00000130818	ZNF426	ensg
ENSG00000130821	SLC6A8	ensg
ENSG00000130822	PNCK	ensg
ENSG00000130826	DKC1	ensg
ENSG00000130827	PLXNA3	ensg
ENSG00000130829	DUSP9	ensg
ENSG00000130830	MPP1	ensg
ENSG00000130844	ZNF331	ensg
ENSG00000130856	ZNF236	ensg
ENSG00000130876	SLC7A10	ensg
ENSG00000130881	LRP3	ensg
ENSG00000130921	C12orf65	ensg
ENSG00000130935	NOL11	ensg
ENSG00000130939	UBE4B	ensg
ENSG00000130940	CASZ1	ensg
ENSG00000130943	PKDREJ	ensg
ENSG00000130948	HSD17B3	ensg
ENSG00000130950	NUTM2F	ensg
ENSG00000130956	HABP4	ensg
ENSG00000130957	FBP2	ensg
ENSG00000130958	SLC35D2	ensg
ENSG00000130962	PRRG1	ensg
ENSG00000130985	UBA1	ensg
ENSG00000130988	RGN	ensg
ENSG00000130997	POLN	ensg
ENSG00000131013	PPIL4	ensg
ENSG00000131015	ULBP2	ensg
ENSG00000131016	AKAP12	ensg
ENSG00000131018	SYNE1	ensg
ENSG00000131019	ULBP3	ensg
ENSG00000131023	LATS1	ensg
ENSG00000131037	EPS8L1	ensg
ENSG00000131042	LILRB2	ensg
ENSG00000131043	AAR2	ensg
ENSG00000131044	TTLL9	ensg
ENSG00000131050	BPIFA2	ensg
ENSG00000131051	RBM39	ensg
ENSG00000131055	COX4I2	ensg
ENSG00000131059	BPIFA3	ensg
ENSG00000131061	ZNF341	ensg
ENSG00000131067	GGT7	ensg
ENSG00000131068	DEFB118	ensg
ENSG00000131069	ACSS2	ensg
ENSG00000131080	EDA2R	ensg
ENSG00000131089	ARHGEF9	ensg
ENSG00000131094	C1QL1	ensg
ENSG00000131095	GFAP	ensg
ENSG00000131096	PYY	ensg
ENSG00000131097	HIGD1B	ensg
ENSG00000131100	ATP6V1E1	ensg
ENSG00000131115	ZNF227	ensg
ENSG00000131116	ZNF428	ensg
ENSG00000131126	TEX101	ensg
ENSG00000131127	ZNF141	ensg
ENSG00000131142	CCL25	ensg
ENSG00000131143	COX4I1	ensg
ENSG00000131148	EMC8	ensg
ENSG00000131149	GSE1	ensg
ENSG00000131152	RP11-178L8.4	ensg
ENSG00000131153	GINS2	ensg
ENSG00000131165	CHMP1A	ensg
ENSG00000131171	SH3BGRL	ensg
ENSG00000131174	COX7B	ensg
ENSG00000131183	SLC34A1	ensg
ENSG00000131187	F12	ensg
ENSG00000131188	PRR7	ensg
ENSG00000131196	NFATC1	ensg
ENSG00000131203	IDO1	ensg
ENSG00000131233	GJA9	ensg
ENSG00000131236	CAP1	ensg
ENSG00000131238	PPT1	ensg
ENSG00000131242	RAB11FIP4	ensg
ENSG00000131263	RLIM	ensg
ENSG00000131264	CDX4	ensg
ENSG00000131269	ABCB7	ensg
ENSG00000131323	TRAF3	ensg
ENSG00000131351	HAUS8	ensg
ENSG00000131355	EMR3	ensg
ENSG00000131368	MRPS25	ensg
ENSG00000131370	SH3BP5	ensg
ENSG00000131373	HACL1	ensg
ENSG00000131374	TBC1D5	ensg
ENSG00000131375	CAPN7	ensg
ENSG00000131378	RFTN1	ensg
ENSG00000131379	C3orf20	ensg
ENSG00000131381	RBSN	ensg
ENSG00000131386	GALNT15	ensg
ENSG00000131389	SLC6A6	ensg
ENSG00000131398	KCNC3	ensg
ENSG00000131400	NAPSA	ensg
ENSG00000131408	NR1H2	ensg
ENSG00000131409	LRRC4B	ensg
ENSG00000131435	PDLIM4	ensg
ENSG00000131437	KIF3A	ensg
ENSG00000131446	MGAT1	ensg
ENSG00000131459	GFPT2	ensg
ENSG00000131462	TUBG1	ensg
ENSG00000131467	PSME3	ensg
ENSG00000131469	RPL27	ensg
ENSG00000131470	PSMC3IP	ensg
ENSG00000131471	AOC3	ensg
ENSG00000131473	ACLY	ensg
ENSG00000131475	VPS25	ensg
ENSG00000131477	RAMP2	ensg
ENSG00000131480	AOC2	ensg
ENSG00000131482	G6PC	ensg
ENSG00000131495	NDUFA2	ensg
ENSG00000131503	ANKHD1	ensg
ENSG00000131504	DIAPH1	ensg
ENSG00000131507	NDFIP1	ensg
ENSG00000131508	UBE2D2	ensg
ENSG00000131558	EXOC4	ensg
ENSG00000131584	ACAP3	ensg
ENSG00000131591	C1orf159	ensg
ENSG00000131620	ANO1	ensg
ENSG00000131626	PPFIA1	ensg
ENSG00000131634	TMEM204	ensg
ENSG00000131650	KREMEN2	ensg
ENSG00000131652	THOC6	ensg
ENSG00000131653	TRAF7	ensg
ENSG00000131668	BARX1	ensg
ENSG00000131669	NINJ1	ensg
ENSG00000131686	CA6	ensg
ENSG00000131697	NPHP4	ensg
ENSG00000131711	MAP1B	ensg
ENSG00000131721	RHOXF2	ensg
ENSG00000131724	IL13RA1	ensg
ENSG00000131725	WDR44	ensg
ENSG00000131730	CKMT2	ensg
ENSG00000131732	ZCCHC9	ensg
ENSG00000131737	KRT34	ensg
ENSG00000131738	KRT33B	ensg
ENSG00000131746	TNS4	ensg
ENSG00000131747	TOP2A	ensg
ENSG00000131748	STARD3	ensg
ENSG00000131759	RARA	ensg
ENSG00000131771	PPP1R1B	ensg
ENSG00000131773	KHDRBS3	ensg
ENSG00000131778	CHD1L	ensg
ENSG00000131779	PEX11B	ensg
ENSG00000131781	FMO5	ensg
ENSG00000131788	PIAS3	ensg
ENSG00000131791	PRKAB2	ensg
ENSG00000131808	FSHB	ensg
ENSG00000131828	PDHA1	ensg
ENSG00000131831	RAI2	ensg
ENSG00000131844	MCCC2	ensg
ENSG00000131845	ZNF304	ensg
ENSG00000131848	ZSCAN5A	ensg
ENSG00000131849	ZNF132	ensg
ENSG00000131864	USP29	ensg
ENSG00000131871	VIMP	ensg
ENSG00000131873	CHSY1	ensg
ENSG00000131876	SNRPA1	ensg
ENSG00000131899	LLGL1	ensg
ENSG00000131910	NR0B2	ensg
ENSG00000131914	LIN28A	ensg
ENSG00000131931	THAP1	ensg
ENSG00000131941	RHPN2	ensg
ENSG00000131943	C19orf12	ensg
ENSG00000131944	C19orf40	ensg
ENSG00000131951	LRRC9	ensg
ENSG00000131966	ACTR10	ensg
ENSG00000131969	ABHD12B	ensg
ENSG00000131979	GCH1	ensg
ENSG00000131981	LGALS3	ensg
ENSG00000132000	PODNL1	ensg
ENSG00000132002	DNAJB1	ensg
ENSG00000132003	ZSWIM4	ensg
ENSG00000132004	FBXW9	ensg
ENSG00000132005	RFX1	ensg
ENSG00000132010	ZNF20	ensg
ENSG00000132016	C19orf57	ensg
ENSG00000132017	DCAF15	ensg
ENSG00000132024	CC2D1A	ensg
ENSG00000132026	RTBDN	ensg
ENSG00000132031	MATN3	ensg
ENSG00000132109	TRIM21	ensg
ENSG00000132122	SPATA6	ensg
ENSG00000132128	LRRC41	ensg
ENSG00000132141	CCT6B	ensg
ENSG00000132153	DHX30	ensg
ENSG00000132155	RAF1	ensg
ENSG00000132164	SLC6A11	ensg
ENSG00000132170	PPARG	ensg
ENSG00000132182	NUP210	ensg
ENSG00000132185	FCRLA	ensg
ENSG00000132196	HSD17B7	ensg
ENSG00000132199	ENOSF1	ensg
ENSG00000132205	EMILIN2	ensg
ENSG00000132207	SLX1A	ensg
ENSG00000132254	ARFIP2	ensg
ENSG00000132256	TRIM5	ensg
ENSG00000132259	CNGA4	ensg
ENSG00000132274	TRIM22	ensg
ENSG00000132275	RRP8	ensg
ENSG00000132286	TIMM10B	ensg
ENSG00000132294	EFR3A	ensg
ENSG00000132297	HHLA1	ensg
ENSG00000132300	PTCD3	ensg
ENSG00000132305	IMMT	ensg
ENSG00000132313	MRPL35	ensg
ENSG00000132321	IQCA1	ensg
ENSG00000132323	ILKAP	ensg
ENSG00000132326	PER2	ensg
ENSG00000132329	RAMP1	ensg
ENSG00000132330	SCLY	ensg
ENSG00000132334	PTPRE	ensg
ENSG00000132341	RAN	ensg
ENSG00000132356	PRKAA1	ensg
ENSG00000132357	CARD6	ensg
ENSG00000132359	RAP1GAP2	ensg
ENSG00000132361	CLUH	ensg
ENSG00000132376	INPP5K	ensg
ENSG00000132382	MYBBP1A	ensg
ENSG00000132383	RPA1	ensg
ENSG00000132386	SERPINF1	ensg
ENSG00000132388	UBE2G1	ensg
ENSG00000132394	EEFSEC	ensg
ENSG00000132405	TBC1D14	ensg
ENSG00000132406	TMEM128	ensg
ENSG00000132423	COQ3	ensg
ENSG00000132424	PNISR	ensg
ENSG00000132429	POPDC3	ensg
ENSG00000132432	SEC61G	ensg
ENSG00000132434	LANCL2	ensg
ENSG00000132436	FIGNL1	ensg
ENSG00000132437	DDC	ensg
ENSG00000132446	FTHL17	ensg
ENSG00000132463	GRSF1	ensg
ENSG00000132464	ENAM	ensg
ENSG00000132465	IGJ	ensg
ENSG00000132466	ANKRD17	ensg
ENSG00000132467	UTP3	ensg
ENSG00000132470	ITGB4	ensg
ENSG00000132471	WBP2	ensg
ENSG00000132475	H3F3B	ensg
ENSG00000132478	UNK	ensg
ENSG00000132481	TRIM47	ensg
ENSG00000132485	ZRANB2	ensg
ENSG00000132507	EIF5A	ensg
ENSG00000132510	KDM6B	ensg
ENSG00000132514	CLEC10A	ensg
ENSG00000132517	SLC52A1	ensg
ENSG00000132518	GUCY2D	ensg
ENSG00000132522	GPS2	ensg
ENSG00000132530	XAF1	ensg
ENSG00000132535	DLG4	ensg
ENSG00000132541	HRSP12	ensg
ENSG00000132549	VPS13B	ensg
ENSG00000132554	RGS22	ensg
ENSG00000132561	MATN2	ensg
ENSG00000132563	REEP2	ensg
ENSG00000132570	PCBD2	ensg
ENSG00000132581	SDF2	ensg
ENSG00000132589	FLOT2	ensg
ENSG00000132591	ERAL1	ensg
ENSG00000132600	PRMT7	ensg
ENSG00000132603	NIP7	ensg
ENSG00000132604	TERF2	ensg
ENSG00000132612	VPS4A	ensg
ENSG00000132613	MTSS1L	ensg
ENSG00000132622	HSPA12B	ensg
ENSG00000132623	ANKEF1	ensg
ENSG00000132631	SCP2D1	ensg
ENSG00000132635	PCED1A	ensg
ENSG00000132639	SNAP25	ensg
ENSG00000132640	BTBD3	ensg
ENSG00000132646	PCNA	ensg
ENSG00000132661	NXT1	ensg
ENSG00000132664	POLR3F	ensg
ENSG00000132669	RIN2	ensg
ENSG00000132670	PTPRA	ensg
ENSG00000132671	SSTR4	ensg
ENSG00000132676	DAP3	ensg
ENSG00000132677	RHBG	ensg
ENSG00000132680	KIAA0907	ensg
ENSG00000132681	ATP1A4	ensg
ENSG00000132688	NES	ensg
ENSG00000132692	BCAN	ensg
ENSG00000132693	CRP	ensg
ENSG00000132694	ARHGEF11	ensg
ENSG00000132698	RAB25	ensg
ENSG00000132702	HAPLN2	ensg
ENSG00000132703	APCS	ensg
ENSG00000132704	FCRL2	ensg
ENSG00000132716	DCAF8	ensg
ENSG00000132718	SYT11	ensg
ENSG00000132740	IGHMBP2	ensg
ENSG00000132744	ACY3	ensg
ENSG00000132746	ALDH3B2	ensg
ENSG00000132749	MTL5	ensg
ENSG00000132763	MMACHC	ensg
ENSG00000132768	DPH2	ensg
ENSG00000132773	TOE1	ensg
ENSG00000132780	NASP	ensg
ENSG00000132781	MUTYH	ensg
ENSG00000132792	CTNNBL1	ensg
ENSG00000132793	LPIN3	ensg
ENSG00000132801	ZSWIM3	ensg
ENSG00000132819	RBM38	ensg
ENSG00000132821	VSTM2L	ensg
ENSG00000132823	OSER1	ensg
ENSG00000132824	SERINC3	ensg
ENSG00000132825	PPP1R3D	ensg
ENSG00000132837	DMGDH	ensg
ENSG00000132840	BHMT2	ensg
ENSG00000132842	AP3B1	ensg
ENSG00000132846	ZBED3	ensg
ENSG00000132849	INADL	ensg
ENSG00000132854	KANK4	ensg
ENSG00000132855	ANGPTL3	ensg
ENSG00000132872	SYT4	ensg
ENSG00000132874	SLC14A2	ensg
ENSG00000132879	FBXO44	ensg
ENSG00000132881	RSG1	ensg
ENSG00000132906	CASP9	ensg
ENSG00000132911	NMUR2	ensg
ENSG00000132912	DCTN4	ensg
ENSG00000132915	PDE6A	ensg
ENSG00000132932	ATP8A2	ensg
ENSG00000132938	MTUS2	ensg
ENSG00000132950	ZMYM5	ensg
ENSG00000132952	USPL1	ensg
ENSG00000132953	XPO4	ensg
ENSG00000132958	TPTE2	ensg
ENSG00000132963	POMP	ensg
ENSG00000132964	CDK8	ensg
ENSG00000132965	ALOX5AP	ensg
ENSG00000132970	WASF3	ensg
ENSG00000132972	RNF17	ensg
ENSG00000132975	GPR12	ensg
ENSG00000133019	CHRM3	ensg
ENSG00000133020	MYH8	ensg
ENSG00000133026	MYH10	ensg
ENSG00000133027	PEMT	ensg
ENSG00000133028	SCO1	ensg
ENSG00000133030	MPRIP	ensg
ENSG00000133048	CHI3L1	ensg
ENSG00000133055	MYBPH	ensg
ENSG00000133056	PIK3C2B	ensg
ENSG00000133059	DSTYK	ensg
ENSG00000133063	CHIT1	ensg
ENSG00000133065	SLC41A1	ensg
ENSG00000133067	LGR6	ensg
ENSG00000133069	TMCC2	ensg
ENSG00000133083	DCLK1	ensg
ENSG00000133101	CCNA1	ensg
ENSG00000133103	COG6	ensg
ENSG00000133104	SPG20	ensg
ENSG00000133105	RXFP2	ensg
ENSG00000133106	EPSTI1	ensg
ENSG00000133107	TRPC4	ensg
ENSG00000133110	POSTN	ensg
ENSG00000133111	RFXAP	ensg
ENSG00000133112	TPT1	ensg
ENSG00000133114	GPALPP1	ensg
ENSG00000133115	STOML3	ensg
ENSG00000133116	KL	ensg
ENSG00000133119	RFC3	ensg
ENSG00000133121	STARD13	ensg
ENSG00000133124	IRS4	ensg
ENSG00000133131	MORC4	ensg
ENSG00000133134	BEX2	ensg
ENSG00000133135	RNF128	ensg
ENSG00000133138	TBC1D8B	ensg
ENSG00000133142	TCEAL4	ensg
ENSG00000133169	BEX1	ensg
ENSG00000133193	FAM104A	ensg
ENSG00000133195	SLC39A11	ensg
ENSG00000133216	EPHB2	ensg
ENSG00000133226	SRRM1	ensg
ENSG00000133243	BTBD2	ensg
ENSG00000133246	PRAM1	ensg
ENSG00000133247	SUV420H2	ensg
ENSG00000133250	ZNF414	ensg
ENSG00000133256	PDE6B	ensg
ENSG00000133265	HSPBP1	ensg
ENSG00000133275	CSNK1G2	ensg
ENSG00000133302	ANKRD32	ensg
ENSG00000133313	CNDP2	ensg
ENSG00000133315	MACROD1	ensg
ENSG00000133316	WDR74	ensg
ENSG00000133317	LGALS12	ensg
ENSG00000133318	RTN3	ensg
ENSG00000133321	RARRES3	ensg
ENSG00000133328	HRASLS2	ensg
ENSG00000133392	MYH11	ensg
ENSG00000133393	FOPNL	ensg
ENSG00000133398	MED10	ensg
ENSG00000133401	PDZD2	ensg
ENSG00000133422	MORC2	ensg
ENSG00000133424	LARGE	ensg
ENSG00000133433	GSTT2B	ensg
ENSG00000133454	MYO18B	ensg
ENSG00000133460	SLC2A11	ensg
ENSG00000133466	C1QTNF6	ensg
ENSG00000133475	GGT2	ensg
ENSG00000133477	FAM83F	ensg
ENSG00000133488	SEC14L4	ensg
ENSG00000133561	GIMAP6	ensg
ENSG00000133574	GIMAP4	ensg
ENSG00000133597	ADCK2	ensg
ENSG00000133606	MKRN1	ensg
ENSG00000133612	AGAP3	ensg
ENSG00000133619	KRBA1	ensg
ENSG00000133627	ACTR3B	ensg
ENSG00000133636	NTS	ensg
ENSG00000133639	BTG1	ensg
ENSG00000133640	LRRIQ1	ensg
ENSG00000133641	C12orf29	ensg
ENSG00000133657	ATP13A3	ensg
ENSG00000133661	SFTPD	ensg
ENSG00000133665	DYDC2	ensg
ENSG00000133678	TMEM254	ensg
ENSG00000133687	TMTC1	ensg
ENSG00000133703	KRAS	ensg
ENSG00000133704	IPO8	ensg
ENSG00000133706	LARS	ensg
ENSG00000133710	SPINK5	ensg
ENSG00000133731	IMPA1	ensg
ENSG00000133739	LRRCC1	ensg
ENSG00000133740	E2F5	ensg
ENSG00000133742	CA1	ensg
ENSG00000133773	CCDC59	ensg
ENSG00000133789	SWAP70	ensg
ENSG00000133794	ARNTL	ensg
ENSG00000133800	LYVE1	ensg
ENSG00000133805	AMPD3	ensg
ENSG00000133808	MICALCL	ensg
ENSG00000133812	SBF2	ensg
ENSG00000133816	MICAL2	ensg
ENSG00000133818	RRAS2	ensg
ENSG00000133835	HSD17B4	ensg
ENSG00000133858	ZFC3H1	ensg
ENSG00000133863	TEX15	ensg
ENSG00000133872	SARAF	ensg
ENSG00000133874	RNF122	ensg
ENSG00000133878	DUSP26	ensg
ENSG00000133884	DPF2	ensg
ENSG00000133895	MEN1	ensg
ENSG00000133935	C14orf1	ensg
ENSG00000133937	GSC	ensg
ENSG00000133943	C14orf159	ensg
ENSG00000133958	UNC79	ensg
ENSG00000133961	NUMB	ensg
ENSG00000133962	CATSPERB	ensg
ENSG00000133980	VRTN	ensg
ENSG00000133983	COX16	ensg
ENSG00000133985	TTC9	ensg
ENSG00000133997	MED6	ensg
ENSG00000134001	EIF2S1	ensg
ENSG00000134007	ADAM20	ensg
ENSG00000134013	LOXL2	ensg
ENSG00000134014	ELP3	ensg
ENSG00000134020	PEBP4	ensg
ENSG00000134028	ADAMDEC1	ensg
ENSG00000134030	CTIF	ensg
ENSG00000134042	MRO	ensg
ENSG00000134046	MBD2	ensg
ENSG00000134049	IER3IP1	ensg
ENSG00000134056	MRPS36	ensg
ENSG00000134057	CCNB1	ensg
ENSG00000134058	CDK7	ensg
ENSG00000134061	CD180	ensg
ENSG00000134070	IRAK2	ensg
ENSG00000134072	CAMK1	ensg
ENSG00000134077	THUMPD3	ensg
ENSG00000134086	VHL	ensg
ENSG00000134107	BHLHE40	ensg
ENSG00000134108	ARL8B	ensg
ENSG00000134109	EDEM1	ensg
ENSG00000134115	CNTN6	ensg
ENSG00000134121	CHL1	ensg
ENSG00000134138	MEIS2	ensg
ENSG00000134146	DPH6	ensg
ENSG00000134152	KATNBL1	ensg
ENSG00000134153	EMC7	ensg
ENSG00000134160	TRPM1	ensg
ENSG00000134183	GNAT2	ensg
ENSG00000134184	GSTM1	ensg
ENSG00000134186	PRPF38B	ensg
ENSG00000134193	REG4	ensg
ENSG00000134198	TSPAN2	ensg
ENSG00000134200	TSHB	ensg
ENSG00000134201	GSTM5	ensg
ENSG00000134202	GSTM3	ensg
ENSG00000134207	SYT6	ensg
ENSG00000134215	VAV3	ensg
ENSG00000134216	CHIA	ensg
ENSG00000134222	PSRC1	ensg
ENSG00000134240	HMGCS2	ensg
ENSG00000134242	PTPN22	ensg
ENSG00000134243	SORT1	ensg
ENSG00000134245	WNT2B	ensg
ENSG00000134247	PTGFRN	ensg
ENSG00000134248	LAMTOR5	ensg
ENSG00000134249	ADAM30	ensg
ENSG00000134250	NOTCH2	ensg
ENSG00000134253	TRIM45	ensg
ENSG00000134255	CEPT1	ensg
ENSG00000134256	CD101	ensg
ENSG00000134258	VTCN1	ensg
ENSG00000134259	NGF	ensg
ENSG00000134262	AP4B1	ensg
ENSG00000134265	NAPG	ensg
ENSG00000134278	SPIRE1	ensg
ENSG00000134283	PPHLN1	ensg
ENSG00000134285	FKBP11	ensg
ENSG00000134287	ARF3	ensg
ENSG00000134291	TMEM106C	ensg
ENSG00000134294	SLC38A2	ensg
ENSG00000134308	YWHAQ	ensg
ENSG00000134313	KIDINS220	ensg
ENSG00000134317	GRHL1	ensg
ENSG00000134318	ROCK2	ensg
ENSG00000134321	RSAD2	ensg
ENSG00000134323	MYCN	ensg
ENSG00000134324	LPIN1	ensg
ENSG00000134326	CMPK2	ensg
ENSG00000134330	IAH1	ensg
ENSG00000134333	LDHA	ensg
ENSG00000134339	SAA2	ensg
ENSG00000134343	ANO3	ensg
ENSG00000134352	IL6ST	ensg
ENSG00000134363	FST	ensg
ENSG00000134365	CFHR4	ensg
ENSG00000134369	NAV1	ensg
ENSG00000134371	CDC73	ensg
ENSG00000134375	TIMM17A	ensg
ENSG00000134376	CRB1	ensg
ENSG00000134389	CFHR5	ensg
ENSG00000134398	ERN2	ensg
ENSG00000134419	RPS15A	ensg
ENSG00000134438	RAX	ensg
ENSG00000134440	NARS	ensg
ENSG00000134443	GRP	ensg
ENSG00000134444	KIAA1468	ensg
ENSG00000134452	FBXO18	ensg
ENSG00000134453	RBM17	ensg
ENSG00000134460	IL2RA	ensg
ENSG00000134461	ANKRD16	ensg
ENSG00000134463	ECHDC3	ensg
ENSG00000134470	IL15RA	ensg
ENSG00000134480	CCNH	ensg
ENSG00000134489	HRH4	ensg
ENSG00000134490	TMEM241	ensg
ENSG00000134504	KCTD1	ensg
ENSG00000134508	CABLES1	ensg
ENSG00000134516	DOCK2	ensg
ENSG00000134531	EMP1	ensg
ENSG00000134532	SOX5	ensg
ENSG00000134533	RERG	ensg
ENSG00000134538	SLCO1B1	ensg
ENSG00000134539	KLRD1	ensg
ENSG00000134545	KLRC1	ensg
ENSG00000134548	SPX	ensg
ENSG00000134551	PRH2	ensg
ENSG00000134569	LRP4	ensg
ENSG00000134571	MYBPC3	ensg
ENSG00000134574	DDB2	ensg
ENSG00000134575	ACP2	ensg
ENSG00000134588	USP26	ensg
ENSG00000134590	FAM127A	ensg
ENSG00000134594	RAB33A	ensg
ENSG00000134595	SOX3	ensg
ENSG00000134597	RBMX2	ensg
ENSG00000134602	STK26	ensg
ENSG00000134627	PIWIL4	ensg
ENSG00000134640	MTNR1B	ensg
ENSG00000134644	PUM1	ensg
ENSG00000134668	SPOCD1	ensg
ENSG00000134684	YARS	ensg
ENSG00000134686	PHC2	ensg
ENSG00000134690	CDCA8	ensg
ENSG00000134697	GNL2	ensg
ENSG00000134698	AGO4	ensg
ENSG00000134709	HOOK1	ensg
ENSG00000134716	CYP2J2	ensg
ENSG00000134717	BTF3L4	ensg
ENSG00000134744	ZCCHC11	ensg
ENSG00000134748	PRPF38A	ensg
ENSG00000134755	DSC2	ensg
ENSG00000134757	DSG3	ensg
ENSG00000134758	RNF138	ensg
ENSG00000134759	ELP2	ensg
ENSG00000134760	DSG1	ensg
ENSG00000134762	DSC3	ensg
ENSG00000134765	DSC1	ensg
ENSG00000134769	DTNA	ensg
ENSG00000134775	FHOD3	ensg
ENSG00000134779	TPGS2	ensg
ENSG00000134780	DAGLA	ensg
ENSG00000134802	SLC43A3	ensg
ENSG00000134809	TIMM10	ensg
ENSG00000134812	GIF	ensg
ENSG00000134815	DHX34	ensg
ENSG00000134817	APLNR	ensg
ENSG00000134824	FADS2	ensg
ENSG00000134825	TMEM258	ensg
ENSG00000134827	TCN1	ensg
ENSG00000134830	C5AR2	ensg
ENSG00000134851	TMEM165	ensg
ENSG00000134852	CLOCK	ensg
ENSG00000134853	PDGFRA	ensg
ENSG00000134864	GGACT	ensg
ENSG00000134871	COL4A2	ensg
ENSG00000134873	CLDN10	ensg
ENSG00000134874	DZIP1	ensg
ENSG00000134882	UBAC2	ensg
ENSG00000134884	ARGLU1	ensg
ENSG00000134897	BIVM	ensg
ENSG00000134899	ERCC5	ensg
ENSG00000134900	TPP2	ensg
ENSG00000134901	KDELC1	ensg
ENSG00000134905	CARS2	ensg
ENSG00000134909	ARHGAP32	ensg
ENSG00000134910	STT3A	ensg
ENSG00000134917	ADAMTS8	ensg
ENSG00000134940	ACRV1	ensg
ENSG00000134954	ETS1	ensg
ENSG00000134955	SLC37A2	ensg
ENSG00000134962	KLB	ensg
ENSG00000134970	TMED7	ensg
ENSG00000134982	APC	ensg
ENSG00000134986	NREP	ensg
ENSG00000134987	WDR36	ensg
ENSG00000134996	OSTF1	ensg
ENSG00000135002	RFK	ensg
ENSG00000135018	UBQLN1	ensg
